,20-100 Hz,100-200 Hz,200-300 Hz,300-400 Hz,400-500 Hz,500-600 Hz,600-700 Hz,700-800 Hz,800-900 Hz,900-1000 Hz,1000-1100 Hz,1100-1200 Hz,1200-1300 Hz,1300-1400 Hz,1400-1500 Hz,1500-1600 Hz,1600-1700 Hz,1700-1800 Hz,1800-1900 Hz,1900-2000 Hz,Palabra
23,17397.627417703014,54031.749325085744,19047.01367175967,14447.956096405484,22981.264314902797,25824.37321489352,30980.37150444029,29479.257421384482,12920.886297368315,27086.034415714013,21495.522097363137,11369.328953148884,7743.890598170377,4027.5033702803785,2308.701221935777,3011.984983297397,2132.1404309403724,2031.474590570523,1874.7030070895767,1580.20372288194,andres/abajo
24,14702.489714625359,41525.34410676584,16371.632749071709,12492.487708074572,18436.984450923213,19423.591211121002,26718.047501889014,23150.17110149475,11714.215574791591,25148.53370599814,19280.870395631384,6500.6632856816395,4645.7449182959335,2765.682666933988,2176.9044256499515,2731.9096810177543,2314.4244531797376,1838.211734305864,1619.1428654979468,1101.0902746396473,andres/abajo
25,17790.785938930923,48283.45403933316,16079.161659782549,13326.650586490672,16434.927370547714,18337.62432401372,37088.46186330688,22531.961506044405,9668.310404540462,26935.74770107889,20935.556865592527,8344.048141460742,4745.486257187132,3679.387651106499,2272.5399754494447,2957.844252735654,1908.3148123515368,1637.212552328299,1586.2241330551055,999.2272738490367,andres/abajo
26,13208.096172964422,32732.341465269015,16916.711456653535,10512.261683853414,18927.17415407589,33262.9275954819,32812.760450645364,30045.637904411295,14057.982337675308,20351.868176764976,23598.382003241408,15267.537771979572,5897.648916872764,5209.849738227685,2908.739073000967,2964.9373047639074,2217.3494352673547,2045.238399509756,1472.9960526835862,1310.6606740076832,andres/abajo
27,13898.3459714799,33983.92126097221,15836.802729072639,10359.958733451003,15613.146137819116,24672.03530039495,28178.928808428805,32714.05603823339,13688.043794276311,18887.59615513473,21534.59011496816,15723.491843687607,13503.061459596396,8290.71510018795,3942.8596472894014,3772.4647916496883,2962.6565474510576,2778.8538574392132,2139.157155768562,1733.4735535891236,andres/abajo
28,14526.157671367537,37966.00393759078,17616.444055961176,10579.069745872424,13159.119215896912,17901.51424453986,32739.006526455785,33342.63983803221,13404.089071465947,17179.33195114041,23696.481639277787,12881.61539855755,4355.086488712739,3828.518864879928,2617.7728355031227,2528.7917716099137,2480.054091701997,1721.2733657337992,1388.1401025608554,1402.5000387963992,andres/abajo
29,18241.673449417318,42212.01003666718,21262.626007913204,13000.387523674617,20137.260219252068,32152.56297687956,29965.310037850508,32196.579384270342,14727.225009234144,21904.85461654554,25456.140490944883,16723.955225644764,13915.263653799902,7393.752204478519,3160.931387950721,2929.4607758334637,2903.1382910806724,2143.5840446424113,1917.552957505915,1503.6443816504016,andres/abajo
30,21220.352439756014,54600.751350670216,20714.0191579168,14753.649595833032,22628.654836133574,30235.197712318488,27202.925488672598,33667.969307682535,13121.166548639078,19640.508035510524,22151.516760135102,16116.308133128037,9186.701458576988,5580.302509460084,2875.6275312559587,2854.487796221506,2355.8211209456517,1854.3645542743134,1677.580824175072,1321.28244062132,andres/abajo
31,17717.62260453911,41565.29330941812,20854.674750424318,13712.959903935847,19045.72072322509,24814.51851306206,36112.89683452117,40396.74958469071,18289.482394205697,21796.07401369486,27715.45462891813,17456.815569158913,17078.344332007397,10446.930009583137,4541.251966094713,4701.4132434930125,3580.2970676603886,2524.0524330555395,2640.325780973497,2036.5876307931744,andres/abajo
32,15921.99562844305,39009.85041329941,21160.084764434712,15632.957576659035,20201.030701115502,33509.74925239467,35556.24622353007,38142.69572592116,17656.057443312046,27509.1208721248,22437.36874151472,15492.058362083048,13044.148170662487,7348.442540210226,3521.6287134299355,3851.414802855511,2862.3447611251063,2552.2104878233663,2410.045431805793,1418.7379683597699,andres/abajo
33,13987.507693123547,33971.863512987664,17932.28378326519,11564.146244686233,14862.779731083865,29025.042784703004,29611.45899183154,34369.567351534184,17267.78732574475,25801.29086723362,20417.66514192029,17455.903487697098,9089.719240616025,5955.99441921188,2347.932441687265,2740.790241186529,2780.4905541477087,2340.413467842187,1943.8064320074482,1467.3406803014047,andres/abajo
34,19680.12125637253,37932.5149014219,24925.35261459268,17682.785985151415,21225.94552611748,35132.251502600586,43846.725504218455,38472.78715300616,15613.901086581298,30877.054102784037,29358.12761834458,20351.042162514703,13188.139051189597,8787.43705198644,3962.7112310798507,3998.5934952646758,3934.587159491627,2842.3322024970207,2454.1892273629355,2061.5174037123224,andres/abajo
35,15503.148469923159,46494.03304464077,18493.01076748794,12358.189946791497,18788.949120312413,35274.97196588715,29566.04701014498,34825.27892687977,19294.27609017738,21560.342205045912,24212.524107170957,16420.5028953892,12929.5127795649,6267.112046083729,3459.58981416943,3512.340231239493,3062.037212567494,2531.545492866512,2374.861720973416,1915.0201013529086,andres/abajo
