,20-100 Hz,100-200 Hz,200-300 Hz,300-400 Hz,400-500 Hz,500-600 Hz,600-700 Hz,700-800 Hz,800-900 Hz,900-1000 Hz,1000-1100 Hz,1100-1200 Hz,1200-1300 Hz,1300-1400 Hz,1400-1500 Hz,1500-1600 Hz,1600-1700 Hz,1700-1800 Hz,1800-1900 Hz,1900-2000 Hz,Palabra
0,12870.512363046399,33532.5272910416,51043.1141520939,29347.7435969898,41722.6067924463,31082.7449666756,7322.06793220362,5450.63387855685,3773.4061126578213,3159.0599132206103,3426.0122605163,2845.7968969592603,2958.49218922591,4334.54784458395,5242.00106451734,6492.11196944666,7805.324305889581,6370.775328845761,7357.155735781079,4702.61873249031,andres/izquierda
1,16825.291731599285,34804.15034740535,41600.6139523897,31146.176125862217,59048.04599597106,39979.82590184134,17236.87456428846,9292.092708332731,4841.928066296874,3559.765699617399,3324.567033944229,3396.028863331132,3390.845244312435,3609.935024415772,4566.50967652491,4466.390907958507,7395.710505940657,4956.097675056513,2798.311466395296,4118.763703098088,andres/izquierda
2,15924.529766283391,23789.529399012736,30817.807522776857,33105.716236691616,53788.00696461792,39700.665844001065,12821.10732194585,4143.920346839792,3079.770277568505,2352.166216896736,2384.1185161909752,2717.777951053531,3027.9015639771565,4277.059760699607,4049.175791475885,3853.058777473344,6356.500265137621,5673.455412023921,6585.9622232476,4523.391099629034,andres/izquierda
3,16164.127189937208,42840.24907083366,32032.677867335373,26992.438074709615,52839.64689457617,44089.608334662546,16560.064737450964,7310.431547556064,3416.0108125114466,2633.239619078505,2001.0922599150574,3053.4834529785826,4045.151626583078,4270.146649221244,6049.788830983695,6491.875733399391,8930.699811082657,6409.246571891556,4566.772957150478,5683.883292056149,andres/izquierda
4,17320.478198747136,35942.81457328157,34830.42211772053,36728.79768733187,61552.69021845697,41775.75906735033,14636.372166492269,7422.777712787999,3738.524820644928,2603.772504464407,2539.980954003977,2510.47982839882,2382.011998929741,2527.130760168633,2937.935286381867,4230.740374892978,8721.374380926114,8196.874556509882,5768.9866716318265,5264.478978634387,andres/izquierda
5,13614.363894954751,33352.08855551732,34103.75236780614,25250.411775342534,53185.09229114862,41257.490588090855,15830.283163767495,8828.30810512638,4213.701298108086,2793.7854658513347,2266.881363033167,3342.7192269910943,3583.6949014466218,3605.7969642729504,4874.572897177479,6416.27430822759,11134.405375086471,8972.827492084773,6594.6567308834765,5508.299605400657,andres/izquierda
6,16597.718524088203,46049.808898190146,44364.18942294802,33847.29256870564,65654.57589934394,54801.353090392746,20363.39194446749,10452.897277049467,5173.297610975855,3920.607443380116,3035.1268735481426,3783.965615893136,4374.211075600679,5527.453966578043,7320.593250936475,6152.332497402247,9679.368192984888,5644.934767948892,3687.243241342807,4616.242743647182,andres/izquierda
7,19037.27033469025,42766.06311822806,33062.492742703536,31933.481990167813,64159.87837679072,51754.0129039867,21684.811832167023,7256.515111959959,5796.099582963705,3366.4033407061165,2743.712900790173,4102.410521112168,4693.6777783154275,5070.375730310262,7214.586790264811,8767.76738437635,8749.101801627654,6352.763356029118,5175.125375171756,4825.9261708727945,andres/izquierda
8,19897.871876692443,28730.578903855094,27435.859502896452,32262.016404204267,51909.35502134785,36569.75133145366,13754.705681184243,5681.901869989146,3183.780588256969,2290.5470157108684,2004.7094894135666,2394.627683089081,2598.6028176055124,3535.877167477401,3581.572196166594,4227.308445508163,8942.872106530578,7160.756618728921,5997.631123479136,5472.125354333468,andres/izquierda
9,17023.754195928246,52283.41565447081,36637.723867921515,30754.364296523287,49978.96818156564,54468.68284262238,17348.093760434902,8291.546055316157,5408.481205458982,4029.2763150032642,3007.432698353551,3984.499228010785,4093.937809428183,3811.012715247425,4763.76626677259,4982.90734692015,8199.842941917457,7485.314991116746,6320.328933959407,6297.659560888825,andres/izquierda
10,24518.64604225273,55167.32024726595,40894.133437769786,31660.64535241101,67926.96292388163,52232.724444727166,19034.294331614903,9979.438084881356,5037.357144417203,3108.0162524869647,2908.196177011704,3737.0796340641537,4947.825395819428,5327.450426550294,6125.7032703478735,8071.928764563449,8951.80495626396,7474.012694118322,6814.128395299655,5763.549178291976,andres/izquierda
11,14284.597281205437,24738.318918687706,30693.902252031967,29870.749363376133,63298.59452458235,30801.38353344933,12587.111859747896,4879.173533208846,3921.340061237006,2924.868938531987,2433.4791795495858,2517.82876212166,3735.2773693045533,4387.265628442146,4660.695996674272,6336.09581913362,9112.151003174946,9922.892361834865,7201.221568435875,6451.112743331559,andres/izquierda
12,15719.109194699273,36876.885945174974,31156.504441390738,34371.20756630534,52642.50448490742,47154.46214839701,18407.55709213521,7223.4456360877575,4205.715260754992,2623.470576247936,2033.5587561432908,2652.8186129878395,4432.6519200817165,5153.740060900766,5726.354140065753,8080.7939011628405,13326.262462545224,8539.150562783308,6717.7805416413585,8795.481727884207,andres/izquierda
13,18024.2729330694,43609.19230074496,44824.396358532686,37734.26950408734,55827.352171074366,47217.660436753475,14822.291151951666,5706.830696119562,3694.9569715609523,2843.031455704683,2247.68837202367,2805.139558448936,3230.340682573837,4333.137132410302,5747.3313027354125,5972.991478926165,9688.868718204561,6306.508306053792,5775.121790766116,5750.0169194591745,andres/izquierda
14,12954.009922214229,39653.9240145079,31657.77018993593,26288.484083178893,52723.553886956,41276.94679721096,13225.749537741198,5404.749379072417,4107.947830527561,2768.8451153125798,1911.6709361390533,2694.4592000776033,3610.9514750356043,4369.4297685317715,5080.881232038744,5306.0734967178305,11573.772618385672,9056.45362411323,5994.027929129015,6241.171562290114,andres/izquierda
15,15269.650487814111,32320.804051659237,49279.38164064348,40535.759052584486,55448.605402783825,48696.84908442047,16120.47155452751,8272.218422795748,4427.800825507617,2874.1109462947193,2358.1067476858016,3944.618837335093,4400.912809716436,6019.922025991602,8253.130431951584,8466.900286278926,12987.628722926333,15230.82890941542,11570.834439873859,12343.016682543956,andres/izquierda
16,17381.38309101762,39583.759066809915,36433.31406264746,30312.29822007324,56940.82852582218,47232.784107521504,13078.804120580502,6775.44644288446,5293.9582347852365,3394.162872550445,2436.3118138187688,2957.4240653922966,3877.287009131697,4240.4834742435105,6903.697385341811,7970.204487262125,10422.860184563604,9246.539271066473,8371.36628007628,6646.197489480226,andres/izquierda
17,18973.962636342425,37085.561005780335,39849.691369216,35589.541420683265,67766.96314409885,51850.96330677327,23553.00367977087,8455.968746290371,6241.280100803869,3299.4621634932787,2780.394993544656,3497.0043944526287,5360.914790122096,6426.4665004241415,9905.290986911103,9197.113544923975,8156.316340880382,10563.617248128565,5698.091673588066,7347.344300594692,andres/izquierda
18,15451.25178312461,40279.6310347102,42293.01909263957,34144.482314394954,62573.03204244909,50432.42087144722,20000.07327676408,10471.575309535354,6268.860437215184,3943.831092760236,3450.762664088853,4006.2292957618815,4577.504520367468,5687.5681610774645,7091.442836096421,8578.651601217378,9780.67863612757,9642.191574876591,7244.5537217313795,7570.18722445654,andres/izquierda
19,16005.083451675957,48923.9102063561,40805.25292233366,35123.672858606915,58279.779895306776,44802.45675614964,21494.663076438435,8557.17511320677,5833.897445187536,3234.581002454193,3205.717569242064,3637.315573701613,4258.242777320977,4923.855085392237,7273.228271257621,5542.777135091626,8001.784551719249,6004.492017677098,7586.024795884974,5801.99321740394,andres/izquierda
20,15675.42938230506,46225.07717585955,35935.605769802765,30421.82103475833,60355.935538278165,48198.78774725074,16680.676779236448,6343.594167698466,4528.3673176621005,2834.8991901106488,2687.8290307574994,3053.1418454607347,3458.4520679049306,4532.55171439772,6796.487616261728,8810.854092192723,8832.991252686981,9073.467420860019,8839.233292795343,6337.21052959973,andres/izquierda
21,15935.560739051973,36872.56575439032,39394.05208938824,32145.53612833366,63478.54471946546,53389.77426344664,15706.884688719456,8066.025553651358,6839.582462427607,3406.871396643573,2851.0049742180445,3743.7012152186135,4544.242782269757,6929.7249467626925,10357.770822993249,7489.976380159002,11598.112098553567,10901.54347034801,8182.120342524431,6694.271767168168,andres/izquierda
22,16020.541352896811,42233.89965604036,39955.85370033549,34851.351620360445,58783.76632971577,52677.19448669673,14303.770149057029,7499.152799556292,5538.175736692855,3747.845369431341,2660.090562354906,3474.4683088424235,4287.492933740724,4280.743777895132,6669.730816623946,8312.406921320171,9983.127756982514,11677.240997997758,8381.519098352512,6642.138924325235,andres/izquierda
23,15942.425012475462,28725.14172487169,37675.71272870498,36723.6366056969,60766.785408748176,37852.976579422175,14570.410211140368,5277.879742125661,4534.634617770815,2538.329524117929,1926.824729076634,2737.7437093321373,3877.8883370974627,4705.33485981093,6009.1818844919835,5372.511367516022,9143.288459293568,9834.03779811784,5920.659192279265,4601.632786747514,andres/izquierda
24,16364.488754069596,42624.65414133611,43911.91282955736,44118.786954398485,73105.4791890087,45755.78070950354,16774.04462029405,6633.752746038352,4718.987033148973,3871.6416780660797,2667.541574966384,3233.413369734377,4250.228138070324,5510.678757608328,8241.605169557426,6786.297402227179,10099.933485595699,9553.40422157068,6241.4189381951965,7764.364608031799,andres/izquierda
25,17700.464164041783,53376.51832410616,43705.44486141482,37017.153190729216,61082.393221556624,46590.309539933216,16893.592584649505,8471.782625512982,4260.556024769748,3155.013834402708,2416.529466110877,3152.4634271296545,4386.895676140763,5406.765029928162,6709.075477598718,6215.3834128623885,9458.563072801182,6166.24301052999,7801.616945703025,7014.740264249286,andres/izquierda
26,17514.50678530908,32954.092625482284,48435.42086818429,41646.226834374334,60435.64271187857,51194.41763177506,18063.84030842811,8691.57827177316,5824.312369994676,3615.921953536173,2701.0754905672984,3257.021523378384,4302.631504937213,6129.210941915678,7594.596044416933,5853.566461351975,7809.445517476652,6469.704914756132,4278.9245210490835,5530.004630784835,andres/izquierda
27,17485.632436879412,46419.11458195418,43945.95679162392,44287.017673946844,63368.875380118494,47356.9019260432,17737.566301495877,7887.545101340217,4967.2984172779825,3160.2195660649013,2562.323406743154,3561.005635007632,3746.881403357088,5130.11732741806,7193.842307319444,6268.850621011481,7905.063693363252,7617.853270396547,6450.113707423366,5050.802061254214,andres/izquierda
28,18172.662654868203,47344.26143415697,51149.62084063847,40420.25776205081,60698.93744650773,49196.41629371374,17371.526963087188,7067.4988212433545,4866.7653903478995,2863.4940016348633,2398.15815832103,3129.845704050219,3368.0467710258067,4581.969620818163,5301.1860430135885,5901.733314695113,7437.538332425944,6897.505025486764,4923.85340869988,6345.061522568967,andres/izquierda
29,21070.448195812933,51232.98421045508,54462.98197983294,42345.635013898835,61561.08020952912,47366.817876773166,15775.978128056318,7692.976811368015,6700.977959455232,3974.45988976885,2802.0477185650316,4571.073513465699,5220.194622557895,4785.6028674741165,8487.945585781907,5830.9246016766565,12315.8868016512,12356.780186057023,7220.578132078105,8387.118669451536,andres/izquierda
30,22510.489593094484,52309.28254382637,46851.1599958284,38601.893406868636,56900.7602628776,45194.000025936904,19185.655240191576,7464.538501099921,5145.997651263221,3222.566466732957,2266.3915616530785,2826.63088245579,4369.991673231172,4917.324964298752,6826.364521900803,6907.624794988114,11453.132999835145,10609.458120972542,7036.539671044327,6360.198471045238,andres/izquierda
31,22490.285471750474,48770.65135794589,52400.44970528918,39482.30068546244,66638.22326172383,61989.600165491574,22784.33025520255,14153.199932275933,6839.660506659082,4198.973188064191,3109.7433357287127,3789.244847941952,4759.121234740389,6098.387834725514,9644.13263010333,9751.599993897142,9001.523085946974,8001.645003481252,7027.945891909496,5915.822129673263,andres/izquierda
32,19833.705411137285,27470.87052271252,47339.454556787,43588.02077459062,50519.324604304275,36947.01990036714,13457.157007789772,5665.243237025524,4275.052008711256,2938.4284526315364,2282.853889730894,2505.710021730859,3351.630742233045,3746.8809939896837,6147.132627417375,7554.370710901729,8397.254935102668,7196.195412648871,6487.664369648239,5165.271590036573,andres/izquierda
33,16296.317640464631,32290.345066772763,36634.812590233865,34312.75710818344,53523.45529387223,31172.14213757406,14152.659216316455,6224.831089887429,3108.5766504890307,2286.490313559834,1710.3975064246695,2143.4826828132227,2410.477928149651,3407.446739038944,4127.750520555546,4084.6409390282015,8897.40177806207,8597.895673157314,7177.768303981749,5975.650999127261,andres/izquierda
34,14596.062719047693,46777.87578426555,44678.10906126943,40052.65395423987,55757.51213109083,44867.86640379343,18920.653332232112,8534.90112442342,5430.932695579633,2901.0107152421638,2085.79079362263,2450.3656897765964,4126.715831965351,5509.782809158438,6966.933846980694,6185.394241513282,14186.755388493322,14227.950450026035,9463.048941335448,6494.521941403274,andres/izquierda
35,18018.286684399784,47561.11487208853,44462.001781677536,40598.592182038126,62698.22336598827,47172.27780880164,17082.320071465707,9745.364218547962,6016.476256047575,4375.456265231074,3010.548442952855,3435.613268055039,3791.1050195263483,4658.844532256892,5879.117589514476,7921.774061391032,8048.379272568058,8058.942750618833,8098.365375530136,5306.769999889338,andres/izquierda
36,18786.65510045315,51548.48064628341,46726.69005420125,37002.031963196496,61852.81485646151,45868.39148068977,18772.585732613334,9503.967242870942,5252.41448229755,3302.5645904535004,2862.852685663027,3502.4024413932057,4355.7876680735635,6281.65815839352,6717.764191205922,5990.997134412539,10419.41236831182,6356.7291907708395,4435.060809207595,5443.612483527695,andres/izquierda
